file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
BAC009S0732W0367,0.0,3.025875,S0732,-47.230749149133665,-48.73150825500488,1.4997745053909604,7.342068508850355
BAC009S0742W0372,0.0,5.306125,S0742,-45.826889124293785,-49.26625765924869,1.4997745053909604,10.61024212332191
BAC009S0731W0394,0.0,3.1738125,S0731,-45.0544379682571,-44.7951924941119,1.4997745053909604,6.551652715527819
BAC009S0731W0226,0.0,5.5589375,S0731,-46.930477883318346,-48.21693881352743,1.4997745053909604,3.692172662365742
BAC009S0731W0142,0.0,3.51,S0731,-44.83448517628205,-45.0538018170525,1.4997745053909604,6.974372660064219
BAC009S0727W0345,0.0,4.263875,S0727,-46.28666923415493,-47.569865473994504,1.4997745053909604,6.880916564911143
BAC009S0727W0378,0.0,5.1899375,S0727,-46.36391347543353,-45.148738745487094,1.4997745053909604,5.7515161935730745
BAC009S0727W0131,0.0,2.874,S0727,-42.80457861498258,-43.68309497833252,1.4997745053909604,7.705889030905833
BAC009S0727W0200,0.0,5.421,S0727,-48.275999625230625,-47.65620109013149,1.4997745053909604,8.734368885506065
BAC009S0734W0493,0.0,6.0500625,S0734,-48.78608277376033,-46.98525342074308,1.4997745053909604,4.8532468081765145
BAC009S0734W0410,0.0,3.218,S0734,-45.56827748932454,-46.26451148986816,1.4997745053909604,9.817852385843716
BAC009S0734W0197,0.0,4.89,S0734,-49.3542864902863,-49.838178140145764,1.4997745053909604,9.276943405343253
BAC009S0747W0146,0.0,5.848,S0747,-47.03314636752137,-47.17172143398187,1.4997745053909604,10.842601576454673
BAC009S0733W0263,0.0,3.1229375,S0733,-46.027772561097755,-51.008715565999346,1.4997745053909604,11.46047706030129
BAC009S0733W0180,0.0,3.6049375,S0733,-44.488254123263886,-47.73212496439616,1.4997745053909604,11.870006013402131
BAC009S0755W0229,0.0,3.4719375,S0755,-46.5101765129683,-50.024175872802736,1.4997745053909604,10.73147796288508
BAC009S0755W0244,0.0,4.123875,S0755,-48.29788948725728,-50.00836835588728,1.4997745053909604,9.7956934029162
BAC009S0755W0230,0.0,4.427,S0755,-48.43608034706546,-51.68056756478769,1.4997745053909604,11.564012045707974
BAC009S0768W0297,0.0,3.8720625,S0768,-48.56735000807493,-51.91349792480469,1.4997745053909604,7.62556789427731
BAC009S0769W0332,0.0,4.937,S0769,-47.0218797444332,-47.692325592041016,1.4997745053909604,9.126654211536358
BAC009S0913W0232,0.0,5.3149375,S0913,-47.454761799670436,-48.89228439331055,1.4997745053909604,9.14097337128553
BAC009S0914W0455,0.0,4.900875,S0914,-47.27611607142857,-49.755677700042725,1.4997745053909604,3.1455174477316596
BAC009S0905W0353,0.0,4.2631875,S0905,-49.297159257629104,-47.71697367154635,1.4997745053909604,3.541328772192493
BAC009S0904W0399,0.0,3.711875,S0904,-46.131417410714285,-48.18759121614344,1.4997745053909604,6.7638606260864975
BAC009S0141W0350,0.0,2.5639375,S0141,-50.16233825683594,-49.14594250633603,1.4997736346576405,9.49103993448826
BAC009S0004W0140,0.0,2.569,S0004,-45.01024820646887,-46.40816847483317,1.4997736346576405,13.16428344317768
BAC009S0092W0476,0.0,5.3759375,S0092,-45.12959964567844,-45.199576907687714,1.4997727639243204,7.343389887067449
BAC009S0063W0375,0.0,3.577875,S0063,-45.66155835370112,-48.182662617076524,1.4997727639243204,9.969966407872636
BAC009S0149W0282,0.0,3.573,S0149,-45.918526785714285,-46.689912523542134,1.4997727639243204,13.00828909269709
BAC009S0002W0270,0.0,1.7170625,S0002,-47.713310773982556,-56.56593153211806,1.4997727639243204,6.019045163807284
BAC009S0155W0470,0.0,3.189,S0155,-44.18268453663793,-47.0521459908321,1.4997727639243204,10.081287437070046
BAC009S0005W0344,0.0,5.1280625,S0005,-45.88922773513645,-46.35701289321437,1.4997727639243204,9.266386856644417
BAC009S0005W0440,0.0,2.761,S0005,-44.60288227468297,-51.08100806342231,1.4997727639243204,9.071038482394915
BAC009S0164W0245,0.0,3.313,S0164,-45.60851645109516,-47.04263126148897,1.4997727639243204,11.240783484035909
BAC009S0172W0373,0.0,3.8059375,S0172,-47.099517101377955,-49.64098388270328,1.4997727639243204,6.678635294733624
BAC009S0131W0391,0.0,4.3991875,S0131,-45.02956321022727,-47.47876739501953,1.4997727639243204,7.749564023947713
BAC009S0074W0158,0.0,3.3899375,S0074,-44.88795745759587,-46.37970943450928,1.4997727639243204,4.708401844702802
BAC009S0353W0218,0.0,2.73,S0353,-51.76074934180403,-52.175607442855835,1.4997727639243204,8.75708942977343
BAC009S0143W0166,0.0,3.428,S0143,-45.4009771319242,-47.35944864024287,1.4997727639243204,4.360407583766154
BAC009S0168W0474,0.0,3.432125,S0168,-44.044927569241985,-43.808669707354376,1.4997727639243204,7.964302363160481
BAC009S0701W0177,0.0,4.8550625,S0701,-45.03438464506173,-47.460150400797524,1.4997727639243204,14.0831240914829
BAC009S0341W0187,0.0,4.3780625,S0341,-51.65257562785388,-53.49069383409288,1.4997727639243204,6.947782050103992
BAC009S0111W0196,0.0,3.2739375,S0111,-43.4052405867737,-44.981144818392664,1.4997727639243204,6.962603970448189
BAC009S0095W0134,0.0,3.518,S0095,-43.41075827858665,-43.429764380821815,1.4997727639243204,7.3391416738747886
BAC009S0722W0376,0.0,3.6051875,S0722,-44.65929059903047,-46.715495356807004,1.4997727639243204,8.517836727095395
BAC009S0072W0428,0.0,2.8149375,S0072,-45.95720501556939,-50.03059521843405,1.4997727639243204,9.601873123619665
BAC009S0230W0376,0.0,5.006125,S0230,-50.49587933507984,-50.993059851906516,1.4997727639243204,10.325623623619425
BAC009S0230W0466,0.0,5.0229375,S0230,-50.58606589267928,-49.52239199037905,1.4997727639243204,11.489817484431143
BAC009S0085W0190,0.0,4.0190625,S0085,-48.07729905161692,-47.972670491536455,1.4997727639243204,7.51778888191383
BAC009S0129W0286,0.0,3.6230625,S0129,-51.55617122755525,-50.55170658656529,1.4997727639243204,12.263987003361521
BAC009S0250W0352,0.0,2.6948125,S0250,-48.1758030320632,-52.27954616546631,1.4997727639243204,6.684561199357454
BAC009S0170W0197,0.0,3.8979375,S0170,-48.84448617788462,-48.75167946193529,1.4997727639243204,5.712926580504011
BAC009S0721W0446,0.0,2.553,S0721,-43.07948452818628,-45.447484254837036,1.4997727639243204,12.96995806716335
BAC009S0044W0216,0.0,6.131,S0044,-49.27314437194127,-50.29575388055099,1.4997727639243204,11.109812215689765
BAC009S0044W0204,0.0,2.978,S0044,-46.10898175335571,-50.74285422431098,1.4997727639243204,6.518805897074156
BAC009S0044W0293,0.0,3.3720625,S0044,-45.392259365727,-46.861080678304035,1.4997727639243204,6.954191722739697
BAC009S0135W0202,0.0,2.017,S0135,-43.89947207611386,-48.39825380765475,1.4997727639243204,6.371373610454437
BAC009S0091W0220,0.0,3.072,S0091,-46.26673516388436,-48.864350128173825,1.4997727639243204,6.548106442903615
BAC009S0091W0167,0.0,3.947,S0091,-47.74480814873418,-50.16316785310444,1.4997727639243204,7.964598499516651
BAC009S0024W0435,0.0,3.6120625,S0024,-44.85035599896122,-44.85440572102865,1.4997727639243204,7.516334903686882
BAC009S0050W0193,0.0,3.0,S0050,-44.38257486979167,-50.402292251586914,1.4997727639243204,13.166611508007144
BAC009S0006W0169,0.0,3.8630625,S0006,-45.7591331363342,-46.653075218200684,1.4997727639243204,10.152173324966999
BAC009S0068W0386,0.0,4.546875,S0068,-41.78549536401099,-42.049074036734446,1.4997727639243204,7.1392417929223235
BAC009S0340W0246,0.0,4.025,S0340,-48.560711654776675,-49.16176143445467,1.4997727639243204,1.78142954836553
BAC009S0340W0448,0.0,3.272,S0340,-45.90051605504587,-50.16754583878951,1.4997727639243204,8.029345190859079
BAC009S0201W0483,0.0,3.8930625,S0201,-51.40783660025707,-54.888183212280275,1.4997727639243204,7.901131080351266
BAC009S0112W0428,0.0,3.77,S0112,-45.73379476127321,-45.865565829806854,1.4997727639243204,10.409660375970812
BAC009S0112W0125,0.0,3.379,S0112,-44.88551393768491,-49.269553926255966,1.4997727639243204,7.687101626785733
BAC009S0140W0445,0.0,3.338125,S0140,-46.97664436751497,-48.642321523030596,1.4997727639243204,10.851244841623355
BAC009S0100W0156,0.0,4.992,S0100,-47.590845754008015,-47.47646967569987,1.4997727639243204,7.465238971610656
BAC009S0127W0168,0.0,2.685,S0127,-47.71286158224907,-47.02329762776693,1.4997727639243204,8.561836564329944
BAC009S0069W0267,0.0,4.4830625,S0069,-48.83043997628348,-49.532657125721805,1.4997727639243204,12.32130986956724
BAC009S0761W0252,0.0,3.9659375,S0761,-48.39014286838791,-54.267575369940865,1.4997727639243204,9.5833644157653
BAC009S0761W0172,0.0,3.9770625,S0761,-47.55885383951005,-49.47113502025604,1.4997727639243204,9.877552188790261
BAC009S0725W0354,0.0,4.718,S0725,-45.606979111493644,-47.792240142822266,1.4997727639243204,11.324302988600449
BAC009S0727W0173,0.0,2.2040625,S0727,-41.584956498579544,-44.44669117647059,1.4997727639243204,7.872889601869911
BAC009S0749W0461,0.0,3.416,S0749,-45.27424273574562,-45.297796982985275,1.4997727639243204,10.726931698077017
BAC009S0904W0259,0.0,3.2680625,S0904,-45.168628750955655,-48.754048223080844,1.4997727639243204,9.036690544898743
BAC009S0065W0320,0.0,3.6589375,S0065,-44.91766991120219,-45.13273391723633,1.4997710224576803,4.482361419571106
BAC009S0092W0168,0.0,4.495,S0092,-45.197278645833336,-46.00535255254701,1.4997710224576803,3.0204665788893728
BAC009S0064W0225,0.0,3.031,S0064,-43.40527666047855,-47.97999505435719,1.4997710224576803,8.371394804803623
BAC009S0239W0478,0.0,2.8549375,S0239,-47.472018914473686,-48.29227667588454,1.4997710224576803,5.362641098631308
BAC009S0352W0472,0.0,4.4978125,S0352,-47.430347222222224,-48.78818106651306,1.4997710224576803,10.83060726125784
BAC009S0155W0490,0.0,5.812,S0155,-46.9360612091222,-47.19352102279663,1.4997710224576803,10.28673680528702
BAC009S0098W0176,0.0,3.0039375,S0098,-45.355400390625,-47.68268585205078,1.4997710224576803,5.993378812803556
BAC009S0121W0261,0.0,4.302,S0121,-47.0640625,-49.11823129653931,1.4997710224576803,10.598884565163015
BAC009S0121W0171,0.0,4.549,S0121,-46.309422218406596,-48.185699701309204,1.4997710224576803,15.55358509386697
BAC009S0160W0375,0.0,5.3190625,S0160,-48.669418908599624,-48.02079054888557,1.4997710224576803,8.762305054511657
BAC009S0107W0135,0.0,5.2989375,S0107,-44.89296137971698,-47.58928886413574,1.4997710224576803,13.02441355010133
BAC009S0032W0341,0.0,2.875,S0032,-47.624355740017364,-55.22402906417847,1.4997710224576803,16.281521036748078
BAC009S0708W0465,0.0,2.958,S0708,-41.156652502111484,-44.323486328125,1.4997710224576803,8.71564090526103
BAC009S0008W0435,0.0,3.6640625,S0008,-44.93951716188525,-44.647420501708986,1.4997710224576803,9.938571337378555
BAC009S0157W0361,0.0,2.988,S0157,-47.869192882525084,-49.4838441212972,1.4997710224576803,10.410184738827311
BAC009S0157W0140,0.0,2.932,S0157,-45.597529596843,-49.918385939164594,1.4997710224576803,11.3925322288388
BAC009S0701W0358,0.0,2.886,S0701,-45.12681458153114,-48.560989155488855,1.4997710224576803,12.552830310365685
BAC009S0021W0170,0.0,4.0839375,S0021,-46.037712545955884,-49.39373191627296,1.4997710224576803,16.33481146485153
BAC009S0021W0442,0.0,2.738,S0021,-44.81511961108577,-49.21293971849524,1.4997710224576803,8.816369493301869
BAC009S0021W0155,0.0,2.7300625,S0021,-45.908542954441394,-50.7848378349753,1.4997710224576803,12.504074924402389
BAC009S0341W0483,0.0,5.8210625,S0341,-50.57897739475945,-52.74393493652344,1.4997710224576803,5.878732555947774
BAC009S0115W0135,0.0,6.016,S0115,-44.05988177429402,-45.81139326095581,1.4997710224576803,8.044750246302296
BAC009S0200W0385,0.0,2.6750625,S0200,-45.27635625583022,-49.56889177405316,1.4997710224576803,6.0251863375991235
BAC009S0344W0278,0.0,3.1379375,S0344,-46.86777841361465,-51.07326626777649,1.4997710224576803,6.960364950221226
BAC009S0136W0147,0.0,3.18,S0136,-48.32522602201258,-51.98773506709507,1.4997710224576803,14.716669378808577
BAC009S0190W0417,0.0,5.01,S0190,-46.47692895459082,-48.081718535650346,1.4997710224576803,10.405919355358751
BAC009S0099W0447,0.0,2.7478125,S0099,-41.80322088068182,-44.35698461532593,1.4997710224576803,11.417997771697706
BAC009S0250W0293,0.0,2.64,S0250,-47.58642578125,-51.18371341103002,1.4997710224576803,9.283231908763966
BAC009S0013W0132,0.0,4.7849375,S0013,-50.92497630099373,-52.43945343017578,1.4997710224576803,12.874226261931343
BAC009S0122W0371,0.0,3.677,S0122,-48.237129543138586,-49.51855380718525,1.4997710224576803,16.856603026904097
BAC009S0023W0324,0.0,5.3779375,S0023,-46.256621747211895,-46.251481890678406,1.4997710224576803,9.396644551972415
BAC009S0023W0260,0.0,3.364,S0023,-46.16918654668899,-48.43410555521647,1.4997710224576803,12.39295519570998
BAC009S0721W0219,0.0,2.754,S0721,-43.74436789772727,-48.94844783436168,1.4997710224576803,14.319995023486985
BAC009S0044W0478,0.0,3.353,S0044,-45.92915986473881,-48.64100956916809,1.4997710224576803,13.308659610477768
BAC009S0050W0428,0.0,2.295875,S0050,-43.75930706521739,-50.06306769631126,1.4997710224576803,13.494147891997487
BAC009S0655W0448,0.0,3.2570625,S0655,-46.795392182707054,-46.48959671367299,1.4997710224576803,10.07342489240284
BAC009S0068W0374,0.0,4.380125,S0068,-45.44704266552512,-45.44213342666626,1.4997710224576803,5.208154783478676
BAC009S0068W0424,0.0,4.9760625,S0068,-43.44164548820281,-45.39723038673401,1.4997710224576803,6.585805826057115
BAC009S0068W0155,0.0,5.2470625,S0068,-44.685487351190474,-44.72949430677626,1.4997710224576803,6.551703692645958
BAC009S0118W0177,0.0,3.147,S0118,-46.07341579861111,-48.91617012023926,1.4997710224576803,12.279631184548013
BAC009S0036W0378,0.0,2.751,S0036,-46.21009232954545,-52.15414128984724,1.4997710224576803,11.317826419020811
BAC009S0059W0123,0.0,3.904,S0059,-44.49855268429487,-46.371720344789566,1.4997710224576803,12.47132737479301
BAC009S0059W0487,0.0,2.838875,S0059,-44.306320835167256,-49.06784896850586,1.4997710224576803,11.29402728722798
BAC009S0714W0215,0.0,4.3060625,S0714,-45.650186702436194,-45.67567367553711,1.4997710224576803,1.960786218283392
BAC009S0743W0377,0.0,3.1530625,S0743,-44.060354662698415,-47.62952323581862,1.4997710224576803,7.780417883081075
BAC009S0743W0386,0.0,3.0490625,S0743,-48.08814036885246,-51.092742156982425,1.4997710224576803,5.74870101772537
BAC009S0746W0401,0.0,5.07425,S0746,-49.15067184418146,-49.32652397155762,1.4997710224576803,13.090694463132923
BAC009S0082W0258,0.0,4.239,S0082,-43.58201743071934,-44.492787722883556,1.4997675395244003,8.962781841025826
BAC009S0107W0138,0.0,4.081,S0107,-45.29100126378677,-48.20760657570579,1.4997675395244003,18.02225712087379
BAC009S0113W0328,0.0,4.3618125,S0113,-46.332035729644495,-47.544311670156624,1.4997675395244003,11.207661026993051
BAC009S0356W0300,0.0,4.562,S0356,-45.259705660635966,-46.483386415423766,1.4997675395244003,9.463122993314393
BAC009S0157W0131,0.0,4.2049375,S0157,-52.44296875,-53.29791577657064,1.4997675395244003,11.867506177512766
BAC009S0119W0227,0.0,6.13,S0119,-46.31820643862153,-47.019248962402344,1.4997675395244003,6.627744767933709
BAC009S0016W0374,0.0,5.0229375,S0016,-42.73022752739044,-46.50814878023588,1.4997675395244003,8.672043952074397
BAC009S0200W0383,0.0,3.5080625,S0200,-42.55345497240028,-44.40085411071777,1.4997675395244003,7.5925412336943445
BAC009S0010W0412,0.0,4.718,S0010,-47.98888539459746,-51.099138433283024,1.4997675395244003,9.633090449336157
BAC009S0216W0313,0.0,3.6429375,S0216,-46.99518157623626,-49.34741644425826,1.4997675395244003,7.858074886850137
BAC009S0721W0334,0.0,3.1389375,S0721,-42.33569802448248,-47.54541046142578,1.4997675395244003,14.76392685194228
BAC009S0112W0354,0.0,4.3039375,S0112,-44.690188953488374,-46.14624602219154,1.4997675395244003,4.8086070934737695
BAC009S0009W0308,0.0,3.105,S0009,-46.653778763062704,-49.63240762190385,1.4997675395244003,12.482784012923826
BAC009S0059W0159,0.0,4.752,S0059,-46.63222450657895,-46.88786272321428,1.4997675395244003,8.350310070212835
BAC009S0127W0145,0.0,3.12,S0127,-47.24394343449519,-45.75915336608887,1.4997675395244003,9.941166938538725
BAC009S0761W0486,0.0,3.0080625,S0761,-44.240526370431894,-48.44347991943359,1.4997675395244003,8.431030168416829
BAC009S0007W0249,0.0,7.0130625,S0007,-45.320318072396574,-47.291399819510325,1.49976057365784,12.022670130903954
BAC009S0709W0312,0.0,4.4509375,S0709,-48.49377633426966,-51.56001949310303,1.4990545012135263,3.1322021616330495
BAC009S0212W0393,0.0,6.4821875,S0212,-48.19440526138117,-47.15731828109078,1.496471090377619,7.078471014042385
BAC009S0203W0428,0.0,5.542,S0203,-50.103663695848375,-51.094325190005094,1.496471090377619,9.483159909526073
BAC009S0211W0249,0.0,4.1020625,S0211,-48.09316882621951,-52.223310570967826,1.4964662740604378,14.31466220004451
BAC009S0029W0363,0.0,3.026125,S0029,-46.207717744430695,-46.51972694396973,1.4964662740604378,6.325383857374405
BAC009S0149W0178,0.0,5.3509375,S0149,-50.70165376752337,-53.79340329851423,1.4964662740604378,13.98184728750223
BAC009S0082W0161,0.0,4.51,S0082,-44.72398576080931,-45.94303957621256,1.4964662740604378,6.599840207877261
BAC009S0052W0132,0.0,4.321,S0052,-48.698689778645836,-52.11818970574273,1.4964662740604378,12.062020149846838
BAC009S0236W0256,0.0,4.032,S0236,-46.425117284429284,-49.91900787353516,1.4964662740604378,9.10428108845143
BAC009S0236W0290,0.0,5.735,S0236,-48.20273029181185,-49.15375289916992,1.4964662740604378,8.815372348840704
BAC009S0196W0219,0.0,5.4600625,S0196,-45.38837497138278,-46.96693768708602,1.4964662740604378,10.909074494246148
BAC009S0244W0208,0.0,3.5539375,S0244,-45.65340008802817,-45.387347564697265,1.4964662740604378,9.151630353218014
BAC009S0073W0168,0.0,4.8560625,S0073,-51.87522103266461,-51.09924377441406,1.4964662740604378,1.9336478734780371
BAC009S0351W0443,0.0,3.48875,S0351,-49.89932731912607,-50.838218688964844,1.4964662740604378,7.646477737211189
BAC009S0351W0150,0.0,5.735,S0351,-51.50477392748258,-52.275596110026044,1.4964662740604378,8.816943654089274
BAC009S0662W0336,0.0,3.271,S0662,-45.008786076070336,-47.22867556980678,1.4964662740604378,10.648248007975216
BAC009S0119W0451,0.0,5.3249375,S0119,-47.59836113721804,-48.9422662154488,1.4964662740604378,8.238238762869617
BAC009S0162W0461,0.0,4.505125,S0162,-50.003880266075384,-50.31146430969238,1.4964662740604378,6.8971736523228095
BAC009S0094W0142,0.0,4.1259375,S0094,-46.554403753026634,-50.78832117716471,1.4964662740604378,7.572210677107055
BAC009S0200W0260,0.0,3.692,S0200,-44.97193639905149,-48.6279835334191,1.4964662740604378,7.545716901658384
BAC009S0136W0198,0.0,4.968,S0136,-50.82059544768612,-50.281303787231444,1.4964662740604378,10.805694820973898
BAC009S0224W0494,0.0,5.538125,S0224,-45.85570495825812,-45.756705390082466,1.4964662740604378,10.781150134113627
BAC009S0062W0217,0.0,3.1909375,S0062,-43.818368558973354,-46.24074935913086,1.4964662740604378,8.04856323823061
BAC009S0103W0367,0.0,4.0078125,S0103,-46.75173881701995,-50.60612433297293,1.4964662740604378,4.416917559545151
BAC009S0216W0184,0.0,3.666,S0216,-45.334633642711175,-47.494991302490234,1.4964662740604378,5.354837308639329
BAC009S0129W0307,0.0,6.1989375,S0129,-52.171607232862904,-47.78291108873155,1.4964662740604378,10.709049705290187
BAC009S0346W0304,0.0,3.8090625,S0346,-46.40196440288714,-49.87582442339729,1.4964662740604378,12.05578450519187
BAC009S0240W0146,0.0,3.24,S0240,-45.516245900848766,-50.26717948913574,1.4964662740604378,6.680582727941786
BAC009S0231W0283,0.0,6.72,S0231,-48.14239501953125,-50.53086347358171,1.4964662740604378,7.296072436889251
BAC009S0237W0275,0.0,4.4560625,S0237,-48.22210884949551,-49.11075261433919,1.4964662740604378,10.127960981273262
BAC009S0028W0367,0.0,6.031,S0028,-46.02959810323383,-46.47351657643038,1.4964662740604378,13.333056813456226
BAC009S0135W0461,0.0,2.3840625,S0135,-45.51482897846638,-50.625073296683176,1.4964662740604378,6.975111807163508
BAC009S0213W0494,0.0,4.1369375,S0213,-50.170407797403385,-53.8544545173645,1.4964662740604378,10.127738705120883
BAC009S0104W0174,0.0,5.5689375,S0104,-45.60266003702873,-46.32349942525228,1.4964662740604378,2.5650160744658557
BAC009S0055W0209,0.0,5.4129375,S0055,-47.18329771256931,-46.94094377405503,1.4964662740604378,5.4505267137835
BAC009S0713W0437,0.0,3.766875,S0713,-47.377548905835546,-48.18310080634223,1.4964662740604378,7.173663766041294
BAC009S0146W0351,0.0,4.6389375,S0146,-44.64373989762931,-47.366061365881635,1.4964662740604378,9.557548698867551
BAC009S0006W0272,0.0,5.3620625,S0006,-47.523841971781714,-49.63017789779171,1.4964662740604378,8.474009285187229
BAC009S0177W0379,0.0,2.889875,S0177,-43.5402316717128,-47.36311476571219,1.4964662740604378,10.902474804428305
BAC009S0175W0180,0.0,2.571,S0175,-49.71110089372568,-54.2414192199707,1.4964662740604378,6.081619962296692
BAC009S0206W0176,0.0,3.1019375,S0206,-43.734384450604836,-47.85401501862899,1.4964662740604378,10.363421914458446
BAC009S0340W0231,0.0,4.118,S0340,-45.60863072663835,-47.097503379539205,1.4964662740604378,7.387650069099685
BAC009S0340W0313,0.0,4.923,S0340,-44.587799320376014,-48.864697080669984,1.4964662740604378,7.287040885576978
BAC009S0156W0157,0.0,4.798,S0156,-47.217960611979166,-46.59186019897461,1.4964662740604378,3.87631989609622
BAC009S0706W0412,0.0,2.489,S0706,-44.048330038905625,-45.25374548775809,1.4964662740604378,7.448692263964261
BAC009S0140W0388,0.0,2.75,S0140,-43.26272372159091,-47.463105065482004,1.4964662740604378,10.581874624806755
BAC009S0140W0193,0.0,5.5810625,S0140,-48.66717769937276,-49.02250589643206,1.4964662740604378,10.269516700285102
BAC009S0009W0174,0.0,3.5879375,S0009,-44.89749358025766,-47.40071600454825,1.4964662740604378,11.06273429506954
BAC009S0515W0326,0.0,4.9399375,S0515,-48.438844256072876,-48.01230812072754,1.4964662740604378,7.434876135603378
BAC009S0152W0245,0.0,4.2949375,S0152,-48.77193509615385,-52.35194820827908,1.4964662740604378,12.584456485228493
BAC009S0022W0251,0.0,3.5,S0022,-43.58270647321429,-46.29335350825869,1.4964662740604378,9.460272136877883
BAC009S0059W0126,0.0,3.0220625,S0059,-45.32898838472682,-47.77694288889567,1.4964662740604378,11.626299247534543
BAC009S0080W0450,0.0,5.03225,S0080,-46.927105336729625,-46.81268382072449,1.4964662740604378,6.88326870351667
BAC009S0108W0232,0.0,4.879,S0108,-46.07974193135246,-47.79941709113844,1.4964662740604378,9.698299607524632
BAC009S0342W0322,0.0,4.0639375,S0342,-47.17925935190887,-47.59134311676026,1.4964662740604378,8.890546952264746
BAC009S0134W0372,0.0,4.2059375,S0134,-46.62708302404988,-47.68935171763102,1.4964662740604378,4.0148382790398145
BAC009S0745W0390,0.0,5.10525,S0745,-49.70776510518591,-50.793947966202445,1.4964662740604378,10.675263008016739
BAC009S0745W0418,0.0,5.615,S0745,-49.83572550600534,-48.653953552246094,1.4964662740604378,7.373863347884587
BAC009S0752W0355,0.0,3.5,S0752,-47.86385044642857,-52.50969191959926,1.4964662740604378,6.483783505543929
BAC009S0729W0232,0.0,3.573,S0729,-44.973197872899156,-46.6789763955509,1.4964662740604378,10.098648718124604
BAC009S0753W0390,0.0,3.7480625,S0753,-49.60174479166667,-52.14637305519798,1.4964662740604378,13.733637360957111
BAC009S0756W0415,0.0,3.5759375,S0756,-46.47014664804469,-49.51503900381235,1.4964662740604378,14.832872494174559
BAC009S0761W0130,0.0,5.117,S0761,-46.80725860595703,-46.79238712787628,1.4964662740604378,10.289324935127336
BAC009S0906W0326,0.0,4.6259375,S0906,-42.87732012688985,-42.46646575927734,1.4964662740604378,8.368185364513923
BAC009S0711W0266,0.0,5.3520625,S0711,-48.82818341121495,-49.326068755119074,1.49646567202079,9.416262001131534
BAC009S0206W0177,0.0,4.652,S0206,-44.74870211693548,-44.84430758158366,1.49646567202079,7.058513560949564
BAC009S0110W0142,0.0,4.8420625,S0110,-50.18993737086777,-49.491434478759764,1.4964650699811424,7.886967308016125
BAC009S0043W0234,0.0,3.677,S0043,-45.71293308423913,-49.43280814675724,1.4964650699811424,9.24091467421751
BAC009S0137W0264,0.0,4.6700625,S0137,-49.813294633297645,-50.58546108669705,1.4964650699811424,7.605717884916203
BAC009S0165W0357,0.0,2.792125,S0165,-45.04993069556452,-41.53651580810547,1.4964650699811424,9.378628648183684
BAC009S0015W0177,0.0,3.757,S0015,-47.049924160571805,-46.22114588419596,1.4964650699811424,5.5920193396663755
BAC009S0015W0218,0.0,4.9350625,S0015,-46.38627593623482,-47.4617516367059,1.4964650699811424,4.908866904685368
BAC009S0519W0248,0.0,5.396,S0519,-49.31744429976852,-50.98158386230469,1.4964650699811424,12.49003764343712
BAC009S0235W0401,0.0,3.0019375,S0235,-45.26887369791667,-45.71921984354655,1.4964650699811424,9.81752226245858
BAC009S0351W0156,0.0,3.803,S0351,-48.48169716282895,-49.659925036960175,1.4964650699811424,8.466715526309788
BAC009S0136W0248,0.0,3.7570625,S0136,-47.904042345412236,-48.51905913580032,1.4964650699811424,11.769732491845206
BAC009S0158W0168,0.0,2.98,S0158,-45.88288459521812,-46.313394927978514,1.4964650699811424,5.880772645647163
BAC009S0062W0449,0.0,3.708,S0062,-44.97068733153639,-46.2474509791324,1.4964650699811424,6.3790727010640325
BAC009S0105W0306,0.0,3.3418125,S0105,-44.00889432073353,-44.20952606201172,1.4964650699811424,4.921314142530315
BAC009S0023W0127,0.0,3.619,S0023,-48.6904674551105,-47.881383441743395,1.4964650699811424,9.084188983784795
BAC009S0145W0336,0.0,5.3188125,S0145,-45.72771528430451,-45.843461990356445,1.4964650699811424,7.9699346832502975
BAC009S0713W0294,0.0,5.386,S0713,-44.80636523075139,-46.22507315415602,1.4964650699811424,9.520164097633167
BAC009S0006W0289,0.0,3.152,S0006,-43.91801525297619,-43.67211553785536,1.4964650699811424,9.712214015672597
BAC009S0112W0196,0.0,4.459125,S0112,-45.26189829736547,-45.16468111673991,1.4964650699811424,8.701452773750399
BAC009S0053W0272,0.0,3.6220625,S0053,-44.599010488604975,-42.872867584228516,1.4964650699811424,6.88575994970747
BAC009S0761W0378,0.0,3.4860625,S0761,-48.27799292621776,-53.002711613972984,1.4964650699811424,8.663079394227267
BAC009S0215W0140,0.0,3.489,S0215,-45.09979405444126,-45.25728686102505,1.4964647689613186,11.549475179861915
BAC009S0141W0344,0.0,2.438,S0141,-50.18776014984631,-50.65842967563205,1.496464467941495,13.695688831591557
BAC009S0020W0406,0.0,2.6840625,S0020,-45.5261084713153,-44.44030276211825,1.496464467941495,4.732517228371538
BAC009S0020W0247,0.0,2.6060625,S0020,-44.98395968031609,-45.356167263454864,1.496464467941495,13.107804349788886
BAC009S0244W0362,0.0,4.160875,S0244,-45.80534480168269,-45.915774177102485,1.496464467941495,8.933659026374581
BAC009S0210W0275,0.0,4.5600625,S0210,-49.51363760964912,-49.74498766944522,1.496464467941495,11.794431566734964
BAC009S0006W0407,0.0,3.5608125,S0006,-48.668621620435395,-50.147207260131836,1.496464467941495,11.052456017954349
BAC009S0065W0206,0.0,4.1269375,S0065,-45.04637844279661,-44.62545687357585,1.4964638659018472,4.302311694628553
